ticker,company name,short name,industry,description,website,logo,ceo,exchange,market cap,sector,tag 1,tag 2,tag 3 
EURN,Euronav NV,Euronav NV,Transportation & Logistics,Euronav NV provides international maritime shipping and offshore services engaged in the transportation and storage of crude oil. The company owns and operates modern fleet of around 55 vessels.,http://www.euronav.com,,,New York Stock Exchange,1710251747,Industrials,Industrials,Integrated Shipping & Logistics,Transportation & Logistics 
HTLD,Heartland Express Inc.,Heartland Express,Transportation & Logistics,"Heartland Express Inc is a short-to-medium-haul truckload carrier of general commodities. The company provides transportation service to shippers, using late-model equipment and a combined fleet of company-owned and owner-operator tractors.",http://www.heartlandexpress.com,HTLD.png,Michael J. Gerdin,Nasdaq Global Select,1680384300,Industrials,Industrials,Trucking,Transportation & Logistics 
HUBG,Hub Group Inc.,Hub,Transportation & Logistics,"Hub Group Inc is an asset-light freight transportation management company, which offers intermodal, truck brokerage and logistics services in the United States, Canada, and Mexico.",http://www.hubgroup.com,HUBG.png,David P. Yeager,Nasdaq Global Select,1564624854,Industrials,Industrials,Integrated Shipping & Logistics,Transportation & Logistics 
SFL,Ship Finance International Limited,Ship Finance International Limited,Transportation & Logistics,"Ship Finance International Ltd is an international ship owning and chartering company. The company is engaged in transporting crude oil and oil products, dry bulk and containerized cargos, and in offshore drilling and related activities.",http://www.shipfinance.bm,SFL.png,,New York Stock Exchange,1486194647,Industrials,Industrials,Shipping & Ports,Transportation & Logistics 
GLOG,GasLog Ltd.,GasLog,Transportation & Logistics,"GasLog Ltd is primarily engaged in the ownership, operation and management of vessels in the LNG market, providing maritime services for the transportation of LNG on a worldwide basis and LNG vessel management services.",http://www.gaslogltd.com,,Paul Wogan,New York Stock Exchange,1457111687,Industrials,Industrials,Shipping & Ports,Transportation & Logistics 
MATX,Matson Inc.,Matson,Transportation & Logistics,"Matson Inc is a holding company, consisting of two segments, ocean transportation and logistics. The company also provides container stevedoring, container equipment maintenance and other terminal services for MatNav and other ocean carriers.",http://www.matson.com,MATX.png,Matthew J. Cox,New York Stock Exchange,1440639411,Industrials,Industrials,Shipping & Ports,Transportation & Logistics 
ATSG,Air Transport Services Group Inc,Air Transport Services,Transportation & Logistics,"Air Transport Services Group Inc, through its subsidiaries, provides aircraft leasing, airline operations, aircraft maintenance and other support services to the air cargo transportation and package delivery industries.",http://www.atsginc.com,ATSG.png,Joseph C. Hete,Nasdaq Global Select,1417929288,Industrials,Industrials,Airports & Air Services,Transportation & Logistics 
AAWW,Atlas Air Worldwide Holdings,Atlas Air Worldwide,Transportation & Logistics,"Atlas Air Worldwide Holdings Inc is engaged in providing outsourced aircraft and aviation operating services. It operates a fleet of approximately 747 freighters and offers aircraft for domestic, regional & international cargo & passenger applications.",http://www.atlasair.com,AAWW.png,William J. Flynn,Nasdaq Global Select,1395182774,Industrials,Industrials,Airports & Air Services,Transportation & Logistics 
GBX,Greenbrier Companies Inc. (The),Greenbrier Companies (The),Transportation & Logistics,"Greenbrier Companies Inc designs, manufactures & markets railroad freight car equipment in North America & Europe, marine barges in North America and provides wheel services, railcar refurbishment and parts, leasing & other services to the railroad.",https://www.gbrx.com,GBX.png,William A. Furman,New York Stock Exchange,1382324559,Industrials,Industrials,Railroads,Transportation & Logistics 
CAAP,Corporacion America Airports SA,Corporacion America Airports SA,Transportation & Logistics,"Corporacion America Airports SA acquires, develops and operates airport concessions. The company is the largest private sector airport concession operator in the world based on the number of airports under management.",http://www.corporacionamericaairports.com,,Martin Francisco Antranik Eurnekian,New York Stock Exchange,1304181435,Industrials,Industrials,Airports & Air Services,Transportation & Logistics 
MRTN,Marten Transport Ltd.,Marten Transport,Transportation & Logistics,Marten Transport Ltd is a temperature-sensitive truckload carrier in US. It is engaged in transporting and distributing food and other consumer packaged goods which requires a temperature-controlled or insulated environment.,http://www.marten.com,,Randolph L. Marten,Nasdaq Global Select,1050117802,Industrials,Industrials,Trucking,Transportation & Logistics 
TGP,Teekay LNG Partners L.P.,Teekay LNG Partners,Transportation & Logistics,"Teekay LNG Partners LP is a provider of marine transportation services for liquefied natural gas, liquefied petroleum gas and crude oil.",http://www.teekaylng.com,TGP.png,,New York Stock Exchange,1040718737,Industrials,Industrials,Shipping & Ports,Transportation & Logistics 
ARCB,ArcBest Corporation,ArcBest,Transportation & Logistics,"ArcBest Corp is a transportation company. The company provides freight transportation services and solutions. It operates through three segments namely Asset-Based, ArcBest and FleetNet.",https://www.arcb.com,ARCB.png,Judy R. McReynolds,Nasdaq Global Select,968217567,Industrials,Industrials,Trucking,Transportation & Logistics 
GMLP,Golar LNG Partners LP,Golar LNG Partners,Transportation & Logistics,Golar LNG Partners LP owns and operates floating storage regasification units (FSRUs) and liquefied natural gas (LNG) carriers under long-term time charters. It carries its operation in only one segment namely LNG market segment.,http://www.golarlngpartners.com,,Brian Tienzo,Nasdaq Global Select,956951275,Industrials,Industrials,Shipping & Ports,Transportation & Logistics 
FRO,Frontline Ltd.,Frontline,Transportation & Logistics,Frontline Ltd is an oil tanker shipping firm. The company operates a fleet of crude oil tankers that transports crude oil internationally under short- and medium-term contracts. Some of the vessels also transport raw materials such as iron ore and coal.,http://www.frontline.bm,FRO.png,John Fredriksen,New York Stock Exchange,864389867,Industrials,Industrials,Shipping & Ports,Transportation & Logistics 
GOGL,Golden Ocean Group Limited,Golden Ocean Limited,Transportation & Logistics,"Golden Ocean Group Ltd is a dry bulk shipping company based in Bermuda, mainly operating in the Capesize and Panamax market segments.",http://www.goldenocean.no,GOGL.png,,Nasdaq Global Select,744250470,Industrials,Industrials,Shipping & Ports,Transportation & Logistics 
SBLK,Star Bulk Carriers Corp.,Star Bulk Carriers,Transportation & Logistics,"Star Bulk Carriers Corp is a shipping company that owns and operates dry-bulk vessels. Through its vessels the firm transports iron ore, coal, and grain around the world.",http://www.starbulk.com,SBLK.png,Petros Pappas,Nasdaq Global Select,733356075,Industrials,Industrials,Shipping & Ports,Transportation & Logistics 
ECHO,Echo Global Logistics Inc.,Echo Global Logistics,Transportation & Logistics,"Echo Global Logistics Inc is a provider of technology-enabled transportation and supply chain management services. It also offers intermodal, small parcel, domestic air, expedited and international transportation services.",http://www.echo.com,ECHO.png,Douglas R. Waggoner,Nasdaq Global Select,685990778,Industrials,Industrials,Integrated Shipping & Logistics,Transportation & Logistics 
ULH,Universal Logistics Holdings Inc.,Universal Logistics,Transportation & Logistics,"Universal Logistics Holdings Inc is a provider of customized transportation & logistics solutions in United States, Mexico, Canada & Colombia. Its transportation services include dry van, flatbed, heavy haul, refrigerated, shuttle & switching operations.",https://www.universallogistics.com,,Jeff Rogers,Nasdaq Global Select,622183201,Industrials,Industrials,Trucking,Transportation & Logistics 
KNOP,KNOT Offshore Partners LP representing Limited Partner Interests,KNOT Offshore Partners representing Limited Partner Interests,Transportation & Logistics,"KNOT Offshore Partners LP owns, operates and shuttles tankers under long-term charters in North Sea and Brazil. The company provides crude oil loading, transportation, and storage services under time charters and bareboat charters.",http://www.knotoffshorepartners.com,,John Costain,New York Stock Exchange,602552152,Industrials,Industrials,Shipping & Ports,Transportation & Logistics 
DHT,DHT Holdings Inc.,DHT,Transportation & Logistics,"DHT Holdings Inc is a crude oil tanker company and owns more than twenty crude oil tankers that are in operation. The company operates through its integrated management companies in Oslo, Norway and Singapore.",http://www.dhtankers.com,,Svein Moxnes Harfjeld / Trygve Preben Munthe,New York Stock Exchange,582985725,Industrials,Industrials,Shipping & Ports,Transportation & Logistics 
HMLP,Hoegh LNG Partners LP representing Limited Partner Interests,Hoegh LNG Partners representing Limited Partner Interests,Transportation & Logistics,"Hoegh LNG Partners LP owns and operates floating storage and regasification units (FSRUs), under long-term charters, which it defines as charters of five or more years.",http://www.hoeghlngpartners.com,,Richard Tyrrell,New York Stock Exchange,582541678,Industrials,Industrials,Shipping & Ports,Transportation & Logistics 
NVGS,Navigator Holdings Ltd. (Marshall Islands),Navigator (Marshall Islands),Transportation & Logistics,Navigator Holdings Ltd is an owner and operator of a fleet of liquefied gas carriers.,http://www.navigatorgas.com,,David J. Butters,New York Stock Exchange,569642271,Industrials,Industrials,Shipping & Ports,Transportation & Logistics 
CMRE,Costamare Inc. $0.0001 par value,Costamare $0.0001 par value,Transportation & Logistics,"Costamare Inc is an international owner of containerships. It provides marine transportation services by chartering its container vessels to liner operators under long, medium and short-term time charters.",http://www.costamare.com,,Konstantinos Konstantakopoulos,New York Stock Exchange,549352779,Industrials,Industrials,Integrated Shipping & Logistics,Transportation & Logistics 
INSW,International Seaways Inc.,International Seaways,Transportation & Logistics,International Seaways Inc operates a fleet of oceangoing vessels engaged in the transportation of crude oil and petroleum products in the International Flag trades.,http://www.intlseas.com,,Lois K. Zabrocky,New York Stock Exchange,529990538,Industrials,Industrials,Shipping & Ports,Transportation & Logistics 
TOO,Teekay Offshore Partners L.P. representing Limited Partner Interests,Teekay Offshore Partners representing Limited Partner Interests,Transportation & Logistics,Teekay Offshore Partners LP operates fleet of shuttle tanker ships which transport oil from offshore rigs to land. It also owns several storage vessels and oil tankers.,http://www.teekay.com,TOO.png,Ingvild Sæther,New York Stock Exchange,506720500,Industrials,Industrials,Shipping & Ports,Transportation & Logistics 
DRYS,DryShips Inc.,DryShips,Transportation & Logistics,"DryShips Inc is a provider of drybulk commodities transportation services for the steel, electric utility, construction and agri-food industries and offshore support services to the offshore energy industry. It provides ultra-deep water drilling services.",http://www.dryships.com,DRYS.png,George Economou,NASDAQ Capital Market,478261663,Industrials,Industrials,Shipping & Ports,Transportation & Logistics 
TRMD,TORM plc,TORM plc,Transportation & Logistics,"TORM PLC owns and operates product tankers and dry bulk carriers. Its products include naphtha, gasoline, gas oil, jet fuel, and diesel oil.",http://www.torm.com,TRMD.png,Jacob Meldgaard,Nasdaq Global Select,442696790,Industrials,Industrials,Shipping & Ports,Transportation & Logistics 
CVTI,Covenant Transportation Group Inc.,Covenant Transportation,Transportation & Logistics,"Covenant Transportation Group Inc, together with its wholly-owned subsidiaries offers truckload transportation and freight brokerage services to customers throughout the continental United States.",http://www.ctgcompanies.com,CVTI.png,David R. Parker,Nasdaq Global Select,432600236,Industrials,Industrials,Trucking,Transportation & Logistics 
NMCI,Navios Maritime Containers L.P.,Navios Maritime Containers,Transportation & Logistics,,http://www.navios-containers.com,,Angeliki Frangou,Nasdaq Global Select,430945117,Industrials,Industrials,Shipping & Ports,Transportation & Logistics 
USX,U.S. Xpress Enterprises Inc. Class A,U.S. Xpress Enterprises,Transportation & Logistics,"U S Xpress Enterprises Inc is a tuck load carrier. The company's segments include Truckload and Brokerage. The Truckload segment offers asset-based truckload services, and Brokerage segment is engaged in non-asset-based freight brokerage services.",https://www.usxpress.com,USX.png,William Eric Fuller,New York Stock Exchange,371408775,Industrials,Industrials,Trucking,Transportation & Logistics 
SALT,Scorpio Bulkers Inc.,Scorpio Bulkers,Transportation & Logistics,"Scorpio Bulkers Inc is a shipping company. Its core activity is marine transportation of goods such as include iron ore, coal and grain and minor bulks which include bauxite, fertilizers and steel products.",http://www.scorpiobulkers.com,SALT.png,Emanuele A. Lauro,New York Stock Exchange,312643763,Industrials,Industrials,Shipping & Ports,Transportation & Logistics 
DSX,Diana Shipping inc.,Diana Shipping,Transportation & Logistics,"Diana Shipping Inc is a global shipping company. The company engages in transportation of dry-bulk cargoes and commodities such as coal, iron ore, and grain. Its operates dry-bulk carriers, most of which are Panamax and Capesize vessels.",http://www.dianashippinginc.com,DSX.png,Symeon Palios,New York Stock Exchange,312330697,Industrials,Industrials,Shipping & Ports,Transportation & Logistics 
LPG,Dorian LPG Ltd.,Dorian LPG,Transportation & Logistics,Dorian LPG Ltd is an LPG shipping company engaged in owning and operating liquefied petroleum gas tankers.,http://www.dorianlpg.com,LPG.png,John C. Hadjipateras,New York Stock Exchange,311968113,Industrials,Industrials,Shipping & Ports,Transportation & Logistics 
USDP,USD Partners LP representing limited partner interest,USD Partners representing limited partner interest,Transportation & Logistics,USD Partners LP is engaged in energy-related logistics assets which operates with two reportable segment Terminalling services and Fleet services. The group operates its business primarily through United States and Canada.,http://www.usdpartners.com,USDP.png,Daniel K. Borgen,New York Stock Exchange,306097175,Industrials,Industrials,Railroads,Transportation & Logistics 
GNK,Genco Shipping & Trading Limited New (Marshall Islands),Genco Shipping & Trading Limited New (Marshall Islands),Transportation & Logistics,"Genco Shipping & Trading Ltd is an international shipping company. It transports iron ore, coal, grain, steel products and other dry bulk cargoes along shipping routes through the ownership and operation of dry bulk carrier vessels.",http://www.gencoshipping.com,,John C. Wobensmith,New York Stock Exchange,303588186,Industrials,Industrials,Shipping & Ports,Transportation & Logistics 
PTSI,P.A.M. Transportation Services Inc.,P.A.M. Transportation Services,Transportation & Logistics,"P.A.M. Transportation Services Inc through its subsidiaries operates as a truckload transportation and logistics company. The company is a truckload dry-van carrier, transporting general commodities throughout the continental United States and Canada.",https://www.pamtransport.com,PTSI.png,Daniel H. Cushman,NASDAQ Global Market,300097085,Industrials,Industrials,Trucking,Transportation & Logistics 
EGLE,Eagle Bulk Shipping Inc.,Eagle Bulk Shipping,Transportation & Logistics,"Eagle Bulk Shipping Inc owns fleets of Supramax/Ultramax dry bulk vessels. The company transports major and minor bulk cargoes, including coal, grain, ore, petcoke, cement and fertilizer with its 41 owned and operated fleet of Handymax dry bulk vessels.",http://www.eagleships.com,EGLE.png,Gary Vogel,Nasdaq Global Select,296903791,Industrials,Industrials,Shipping & Ports,Transportation & Logistics 
NAT,Nordic American Tankers Limited,Nordic American Tankers Limited,Transportation & Logistics,Nordic American Tankers Ltd is an American shipping company. It operate as an independent Suezmax tanker owner and operator. It offers services through various routes worldwide.,http://www.nat.bm,,Herbjorn Hansson,New York Stock Exchange,289618119,Industrials,Industrials,Shipping & Ports,Transportation & Logistics 
CPLP,Capital Product Partners L.P.,Capital Product Partners,Transportation & Logistics,Capital Product Partners LP is a shipping company. Its owned fleet of ships consists of crude oil tankers and container carrier vessels.,http://www.capitalpplp.com,,Gerasimos G. Kalogiratos,Nasdaq Global Select,287577524,Industrials,Industrials,Shipping & Ports,Transportation & Logistics 
TNP,Tsakos Energy Navigation Ltd,Tsakos Energy Navigation,Transportation & Logistics,"Tsakos Energy Navigation Ltd operates crude oil and petroleum product tankers which provide marine transportation services for national, major and other independent oil companies and refiners. It also transport liquefied natural gas.",http://www.tenn.gr,,Nikolas P. Tsakos,New York Stock Exchange,287336930,Industrials,Industrials,Shipping & Ports,Transportation & Logistics 
SMHI,SEACOR Marine Holdings Inc.,SEACOR Marine,Transportation & Logistics,"Seacor Marine Holdings Inc provides marine and support transportation services to offshore oil and gas exploration, development and production facilities.",http://www.seacormarine.com,,John Gellert,New York Stock Exchange,276277390,Industrials,Industrials,Shipping & Ports,Transportation & Logistics 
